DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
2019-09-07,10.96,0.0,0.0,0.0,66.0,79,57,280,280,21.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,6.71,0.0,0.0,0.0,70.0,80,59,20,270,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,8.05,0.0,0.0,0.0,71.0,78,64,30,20,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-10,6.49,0.0,0.0,0.0,72.0,78,68,210,180,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-11,11.63,0.0,0.0,0.0,77.0,91,68,250,250,19.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-12,11.18,0.04,0.0,0.0,78.0,81,63,20,20,19.9,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-13,10.74,0.0,0.0,0.0,65.0,71,57,120,130,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,7.61,0.0,0.0,0.0,70.0,77,65,190,200,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,6.71,0.0,0.0,0.0,76.0,84,67,290,290,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,3.8,0.0,0.0,0.0,74.0,80,67,60,50,10.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17,9.62,0.0,0.0,0.0,71.0,79,59,40,40,18.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18,9.4,0.0,0.0,0.0,64.0,71,56,360,360,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19,6.93,0.0,0.0,0.0,61.0,72,49,40,80,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,7.38,0.0,0.0,0.0,64.0,80,50,280,280,19.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21,3.58,0.0,0.0,0.0,71.0,86,55,220,270,8.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22,7.38,0.0,0.0,0.0,74.0,89,60,230,200,16.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,11.18,0.05,0.0,0.0,79.0,93,70,270,270,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24,11.63,0.0,0.0,0.0,74.0,79,63,280,290,23.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-25,6.71,0.0,0.0,0.0,69.0,81,58,290,290,16.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-26,8.5,0.0,0.0,0.0,69.0,86,59,320,300,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27,5.82,0.0,0.0,0.0,67.0,79,58,160,140,15.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28,7.61,0.0,0.0,0.0,71.0,86,60,230,220,17.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29,11.18,0.0,0.0,0.0,76.0,81,64,10,20,21.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,9.17,0.0,0.0,0.0,65.0,70,61,20,20,14.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,10.96,0.0,0.0,0.0,70.0,84,63,230,220,19.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02,13.65,0.58,0.0,0.0,80.0,96,67,270,260,25.1,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03,9.84,0.49,0.0,0.0,60.0,67,55,10,10,21.9,25.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04,14.09,0.0,0.0,0.0,61.0,68,49,320,320,32.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05,7.83,0.0,0.0,0.0,52.0,60,43,360,350,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06,8.72,0.0,0.0,0.0,63.0,71,59,200,200,16.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,12.53,0.29,0.0,0.0,73.0,80,59,200,200,23.0,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-08,13.2,0.03,0.0,0.0,61.0,65,58,20,20,21.0,25.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-09,15.43,0.26,0.0,0.0,57.0,59,52,360,40,23.0,29.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-10,17.45,0.0,0.0,0.0,60.0,73,53,30,350,25.9,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11,16.33,0.0,0.0,0.0,60.0,65,54,20,40,25.9,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-12,7.38,0.0,0.0,0.0,60.0,70,55,10,270,14.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,6.04,0.0,0.0,0.0,60.0,67,52,30,300,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,7.61,0.0,0.0,0.0,64.0,75,58,270,270,19.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,5.59,0.0,0.0,0.0,59.0,66,51,360,360,14.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,11.86,2.13,0.0,0.0,60.0,66,50,290,270,38.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,22.59,0.0,0.0,0.0,56.0,60,51,260,280,38.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,14.09,0.0,0.0,0.0,54.0,61,47,330,300,25.1,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,4.92,0.0,0.0,0.0,51.0,63,40,230,270,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,3.8,0.66,0.0,0.0,52.0,58,44,60,60,6.9,6.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,5.59,0.0,0.0,0.0,57.0,69,49,20,10,15.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,8.95,0.51,0.0,0.0,59.0,64,53,100,110,17.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,9.62,0.01,0.0,0.0,62.0,68,50,310,310,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24,5.59,0.0,0.0,0.0,56.0,69,45,230,250,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-25,4.7,0.0,0.0,0.0,,67,46,230,210,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26,6.49,0.01,0.0,0.0,,63,50,10,20,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-27,10.07,1.38,0.0,0.0,,70,57,120,120,21.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-28,6.93,0.01,0.0,0.0,60.0,63,55,330,320,15.0,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-29,6.49,0.16,0.0,0.0,57.0,60,55,60,80,12.1,14.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-30,5.59,0.15,0.0,0.0,60.0,65,58,10,30,10.1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-31,11.86,0.59,0.0,0.0,67.0,74,62,200,270,28.0,42.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-01,14.54,0.02,0.0,0.0,57.0,62,43,280,290,28.0,44.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-02,6.49,0.0,0.0,0.0,46.0,53,36,280,270,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
